28.664,4,949C,3.37,3.8,1.99,1.9,DBA4,0.52,5.3,2.12,2.04,4B05,2.07,6.9,2.01,2.74,4818,0.65,2.49,2.1,3.04,2.12,4.62,0.85,32
28.759,4,949C,3.37,3.8,1.99,1.84,DBA4,0.52,5.3,2.12,2.03,4818,0.65,2.49,2.1,3.05,870E,5.08,4.68,2.38,3.43,2.1,4.69,0.85,44
28.882,4,949C,3.37,3.8,1.99,1.87,DBA4,0.52,5.3,2.12,2.03,4818,0.65,2.49,2.1,3.04,5303,5.08,6.6,2.29,4.05,2.06,4.62,0.88,36
28.956,4,949C,3.37,3.8,1.99,1.86,DBA4,0.52,5.3,2.12,2.07,4B05,2.07,6.9,2.01,2.73,4818,0.65,2.49,2.1,2.96,2.11,4.6,0.83,32
29.089,4,949C,3.37,3.8,1.99,1.83,DBA4,0.52,5.3,2.12,2.04,4818,0.65,2.49,2.1,2.98,870E,5.08,4.68,2.38,3.44,2.09,4.65,0.83,42
29.16,4,949C,3.37,3.8,1.99,1.8,DBA4,0.52,5.3,2.12,2.04,4818,0.65,2.49,2.1,2.97,870E,5.08,4.68,2.38,3.46,2.06,4.69,0.82,41
29.284,4,949C,3.37,3.8,1.99,1.87,DBA4,0.52,5.3,2.12,2.07,4B05,2.07,6.9,2.01,2.74,4818,0.65,2.49,2.1,3.04,2.13,4.65,0.77,32
29.421,4,949C,3.37,3.8,1.99,1.8,DBA4,0.52,5.3,2.12,2.06,4818,0.65,2.49,2.1,3.04,870E,5.08,4.68,2.38,3.49,2.1,4.71,0.77,44
29.501,4,949C,3.37,3.8,1.99,1.82,DBA4,0.52,5.3,2.12,2.05,4818,0.65,2.49,2.1,3.0,5303,5.08,6.6,2.29,4.01,2.07,4.63,0.82,38
29.561,4,949C,3.37,3.8,1.99,1.82,DBA4,0.52,5.3,2.12,2.09,4B05,2.07,6.9,2.01,2.77,4818,0.65,2.49,2.1,3.04,2.15,4.6,0.78,31
29.837,4,949C,3.37,3.8,1.99,1.85,DBA4,0.52,5.3,2.12,2.0,4818,0.65,2.49,2.1,3.1,870E,5.08,4.68,2.38,3.48,2.11,4.69,0.78,46
29.896,4,949C,3.37,3.8,1.99,1.85,DBA4,0.52,5.3,2.12,2.0,4818,0.65,2.49,2.1,3.06,5303,5.08,6.6,2.29,4.2,2.13,4.75,0.86,42
29.956,4,949C,3.37,3.8,1.99,1.88,DBA4,0.52,5.3,2.12,2.03,4818,0.65,2.49,2.1,2.96,5303,5.08,6.6,2.29,4.09,2.13,4.76,0.89,41
30.056,4,949C,3.37,3.8,1.99,1.87,DBA4,0.52,5.3,2.12,2.03,4818,0.65,2.49,2.1,3.04,5303,5.08,6.6,2.29,4.18,2.15,4.79,0.93,41
30.155,4,949C,3.37,3.8,1.99,1.82,DBA4,0.52,5.3,2.12,2.03,4818,0.65,2.49,2.1,2.99,5303,5.08,6.6,2.29,4.11,2.16,4.8,0.96,41
30.261,4,949C,3.37,3.8,1.99,1.84,DBA4,0.52,5.3,2.12,2.03,4818,0.65,2.49,2.1,2.95,5303,5.08,6.6,2.29,4.08,2.16,4.8,0.98,41
30.357,4,949C,3.37,3.8,1.99,1.81,DBA4,0.52,5.3,2.12,2.03,4818,0.65,2.49,2.1,2.97,5303,5.08,6.6,2.29,4.12,2.16,4.8,1.0,41
30.452,4,949C,3.37,3.8,1.99,1.8,DBA4,0.52,5.3,2.12,2.05,4818,0.65,2.49,2.1,3.04,5303,5.08,6.6,2.29,4.0,2.12,4.7,1.0,39
30.547,4,949C,3.37,3.8,1.99,1.82,DBA4,0.52,5.3,2.12,2.07,4818,0.65,2.49,2.1,3.05,5303,5.08,6.6,2.29,4.11,2.15,4.75,1.02,38
30.64,4,949C,3.37,3.8,1.99,1.87,DBA4,0.52,5.3,2.12,2.12,4818,0.65,2.49,2.1,3.02,5303,5.08,6.6,2.29,4.06,2.16,4.76,0.99,44
30.734,4,949C,3.37,3.8,1.99,1.82,DBA4,0.52,5.3,2.12,2.14,4818,0.65,2.49,2.1,3.01,5303,5.08,6.6,2.29,3.96,2.14,4.68,0.97,33
30.766,4,949C,3.37,3.8,1.99,1.88,DBA4,0.52,5.3,2.12,2.07,4818,0.65,2.49,2.1,3.08,5303,5.08,6.6,2.29,4.09,2.09,4.6,0.96,33
30.863,4,949C,3.37,3.8,1.99,1.9,DBA4,0.52,5.3,2.12,2.0,4818,0.65,2.49,2.1,3.08,870E,5.08,4.68,2.38,3.43,2.07,4.69,0.93,45
31.033,4,949C,3.37,3.8,1.99,1.84,DBA4,0.52,5.3,2.12,2.04,4B05,2.07,6.9,2.01,2.78,4818,0.65,2.49,2.1,2.96,2.13,4.64,0.86,30
31.064,4,949C,3.37,3.8,1.99,1.8,DBA4,0.52,5.3,2.12,2.04,4818,0.65,2.49,2.1,3.04,870E,5.08,4.68,2.38,3.42,2.1,4.7,0.85,44
31.161,4,949C,3.37,3.8,1.99,1.85,DBA4,0.52,5.3,2.12,2.05,4818,0.65,2.49,2.1,3.05,5303,5.08,6.6,2.29,4.04,2.07,4.63,0.88,36
31.333,4,949C,3.37,3.8,1.99,1.83,DBA4,0.52,5.3,2.12,2.08,4B05,2.07,6.9,2.01,2.74,4818,0.65,2.49,2.1,2.99,2.13,4.6,0.83,30
31.431,4,949C,3.37,3.8,1.99,1.88,DBA4,0.52,5.3,2.12,2.03,4818,0.65,2.49,2.1,3.08,870E,5.08,4.68,2.38,3.43,2.11,4.68,0.83,45
31.46,4,949C,3.37,3.8,1.99,1.82,DBA4,0.52,5.3,2.12,2.02,4818,0.65,2.49,2.1,3.04,5303,5.08,6.6,2.29,4.09,2.13,4.73,0.89,41
31.63,4,949C,3.37,3.8,1.99,1.8,DBA4,0.52,5.3,2.12,2.05,4818,0.65,2.49,2.1,3.04,5303,5.08,6.6,2.29,3.98,2.1,4.66,0.92,40
31.729,4,949C,3.37,3.8,1.99,1.88,DBA4,0.52,5.3,2.12,2.05,4818,0.65,2.49,2.1,2.99,870E,5.08,4.68,2.38,3.44,2.08,4.7,0.89,42
31.84,4,949C,3.37,3.8,1.99,1.85,DBA4,0.52,5.3,2.12,2.08,4818,0.65,2.49,2.1,2.96,5303,5.08,6.6,2.29,4.12,2.1,4.71,0.91,41
31.917,4,949C,3.37,3.8,1.99,1.83,DBA4,0.52,5.3,2.12,2.03,4818,0.65,2.49,2.1,3.01,5303,5.08,6.6,2.29,4.05,2.12,4.75,0.95,40
32.04,4,949C,3.37,3.8,1.99,1.81,DBA4,0.52,5.3,2.12,2.03,4818,0.65,2.49,2.1,3.02,5303,5.08,6.6,2.29,4.07,2.15,4.78,0.99,40
